RetDate,Site,Station,Spat,Quarter,Lat,Long,Bay,IvO,RetJulian,DepJulian,Days,SBD,Month,Year
12/19/2013,TB,5,0,4,27.644667,-82.722167,LTB,I,8024,7959,65,0,12,2013
12/19/2013,TB,6,0,4,27.645,-82.711333,LTB,I,8024,7959,65,0,12,2013
12/19/2013,TB,7,0,4,27.71,-82.619167,MTB,I,8024,7959,65,0,12,2013
12/19/2013,TB,8,0,4,27.71,-82.619167,MTB,O,8024,7959,65,0,12,2013
1/28/2014,TB,1,0,1,27.699833,-82.695167,LTB,I,8064,7995,69,0,1,2014
1/28/2014,TB,2,Z,1,27.685833,-82.698,LTB,I,8064,7995,69,Z,1,2014
1/28/2014,TB,3,0,1,27.659667,-82.686,LTB,I,8064,7995,69,0,1,2014
1/28/2014,TB,4,0,1,27.657167,-82.703833,LTB,I,8064,7995,69,0,1,2014
1/28/2014,TB,5,0,1,27.644667,-82.722167,LTB,I,8064,7995,69,0,1,2014
1/28/2014,TB,6,0,1,27.645,-82.711333,LTB,I,8064,7995,69,0,1,2014
1/28/2014,TB,7,0,1,27.71,-82.619167,MTB,I,8064,7995,69,0,1,2014
1/28/2014,TB,8,0,1,27.71,-82.619167,MTB,O,8064,7995,69,0,1,2014
2/19/2014,TB,1,0,1,27.699833,-82.695167,LTB,I,8086,8024,62,0,2,2014
2/19/2014,TB,2,0,1,27.685833,-82.698,LTB,I,8086,8024,62,0,2,2014
2/19/2014,TB,3,0,1,27.659667,-82.686,LTB,I,8086,8024,62,0,2,2014
2/19/2014,TB,4,0,1,27.657167,-82.703833,LTB,I,8086,8024,62,0,2,2014
2/19/2014,TB,5,0,1,27.644667,-82.722167,LTB,I,8086,8024,62,0,2,2014
2/19/2014,TB,6,0,1,27.645,-82.711333,LTB,I,8086,8024,62,0,2,2014
2/19/2014,TB,7,Z,1,27.71,-82.619167,MTB,I,8086,8024,62,Z,2,2014
2/19/2014,TB,8,0,1,27.71,-82.619167,MTB,O,8086,8024,62,0,2,2014
3/19/2014,TB,1,0,1,27.699833,-82.695167,LTB,I,8114,8064,50,0,3,2014
3/19/2014,TB,2,0,1,27.685833,-82.698,LTB,I,8114,8064,50,0,3,2014
3/19/2014,TB,3,0,1,27.659667,-82.686,LTB,I,8114,8064,50,0,3,2014
3/19/2014,TB,4,0,1,27.657167,-82.703833,LTB,I,8114,8064,50,0,3,2014
3/19/2014,TB,5,0,1,27.644667,-82.722167,LTB,I,8114,8064,50,0,3,2014
3/19/2014,TB,6,0,1,27.645,-82.711333,LTB,I,8114,8064,50,0,3,2014
3/19/2014,TB,7,0,1,27.71,-82.619167,MTB,I,8114,8064,50,0,3,2014
3/19/2014,TB,8,0,1,27.71,-82.619167,MTB,O,8114,8064,50,0,3,2014
4/25/2014,TB,1,0,2,27.699833,-82.695167,LTB,I,8150,8086,64,0,4,2014
4/25/2014,TB,2,0,2,27.685833,-82.698,LTB,I,8150,8086,64,0,4,2014
4/25/2014,TB,3,0,2,27.659667,-82.686,LTB,I,8150,8086,64,0,4,2014
4/25/2014,TB,4,0,2,27.657167,-82.703833,LTB,I,8150,8086,64,0,4,2014
4/25/2014,TB,5,0,2,27.644667,-82.722167,LTB,I,8150,8086,64,0,4,2014
4/25/2014,TB,6,0,2,27.645,-82.711333,LTB,I,8150,8086,64,0,4,2014
4/25/2014,TB,7,0,2,27.71,-82.619167,MTB,I,8150,8086,64,0,4,2014
4/25/2014,TB,8,0,2,27.71,-82.619167,MTB,O,8150,8086,64,0,4,2014
5/19/2014,TB,1,0,2,27.699833,-82.695167,LTB,I,8175,8114,61,0,5,2014
5/19/2014,TB,2,0,2,27.685833,-82.698,LTB,I,8175,8114,61,0,5,2014
5/19/2014,TB,3,0,2,27.659667,-82.686,LTB,I,8175,8114,61,0,5,2014
5/19/2014,TB,4,0,2,27.657167,-82.703833,LTB,I,8175,8114,61,0,5,2014
5/19/2014,TB,5,0,2,27.644667,-82.722167,LTB,I,8175,8114,61,0,5,2014
5/19/2014,TB,6,0,2,27.645,-82.711333,LTB,I,8175,8114,61,0,5,2014
5/19/2014,TB,7,0,2,27.71,-82.619167,MTB,I,8175,8114,61,0,5,2014
5/19/2014,TB,8,0,2,27.71,-82.619167,MTB,O,8175,8114,61,0,5,2014
6/20/2014,TB,1,1,2,27.699833,-82.695167,LTB,I,8207,8150,57,0.02,6,2014
6/20/2014,TB,2,3,2,27.685833,-82.698,LTB,I,8207,8150,57,0.05,6,2014
6/20/2014,TB,3,0,2,27.659667,-82.686,LTB,I,8207,8150,57,0,6,2014
6/20/2014,TB,4,0,2,27.657167,-82.703833,LTB,I,8207,8150,57,0,6,2014
6/20/2014,TB,5,0,2,27.644667,-82.722167,LTB,I,8207,8150,57,0,6,2014
6/20/2014,TB,6,1,2,27.645,-82.711333,LTB,I,8207,8150,57,0.02,6,2014
6/20/2014,TB,7,0,2,27.71,-82.619167,MTB,I,8207,8150,57,0,6,2014
6/20/2014,TB,8,0,2,27.71,-82.619167,MTB,O,8207,8150,57,0,6,2014
7/24/2014,TB,1,0,3,27.699833,-82.695167,LTB,I,8241,8175,66,0,7,2014
7/24/2014,TB,2,0,3,27.685833,-82.698,LTB,I,8241,8175,66,0,7,2014
7/24/2014,TB,3,0,3,27.659667,-82.686,LTB,I,8241,8175,66,0,7,2014
7/24/2014,TB,4,0,3,27.657167,-82.703833,LTB,I,8241,8175,66,0,7,2014
7/24/2014,TB,5,0,3,27.644667,-82.722167,LTB,I,8241,8175,66,0,7,2014
7/24/2014,TB,6,0,3,27.645,-82.711333,LTB,I,8241,8175,66,0,7,2014
7/24/2014,TB,7,Z,3,27.71,-82.619167,MTB,I,8241,8175,66,Z,7,2014
7/24/2014,TB,8,0,3,27.71,-82.619167,MTB,O,8241,8175,66,0,7,2014
8/18/2014,TB,1,0,3,27.699833,-82.695167,LTB,I,8266,8207,59,0,8,2014
8/18/2014,TB,2,0,3,27.685833,-82.698,LTB,I,8266,8207,59,0,8,2014
8/18/2014,TB,3,0,3,27.659667,-82.686,LTB,I,8266,8207,59,0,8,2014
8/18/2014,TB,4,Z,3,27.657167,-82.703833,LTB,I,8266,8207,59,Z,8,2014
8/18/2014,TB,5,0,3,27.644667,-82.722167,LTB,I,8266,8207,59,0,8,2014
8/18/2014,TB,6,0,3,27.645,-82.711333,LTB,I,8266,8207,59,0,8,2014
8/18/2014,TB,7,0,3,27.71,-82.619167,MTB,I,8266,8207,59,0,8,2014
8/18/2014,TB,8,0,3,27.71,-82.619167,MTB,O,8266,8207,59,0,8,2014
9/15/2014,TB,1,0,3,27.699833,-82.695167,LTB,I,8294,8241,53,0,9,2014
9/15/2014,TB,2,0,3,27.685833,-82.698,LTB,I,8294,8241,53,0,9,2014
9/15/2014,TB,3,0,3,27.659667,-82.686,LTB,I,8294,8241,53,0,9,2014
9/15/2014,TB,4,0,3,27.657167,-82.703833,LTB,I,8294,8241,53,0,9,2014
9/15/2014,TB,5,0,3,27.644667,-82.722167,LTB,I,8294,8241,53,0,9,2014
9/15/2014,TB,6,0,3,27.645,-82.711333,LTB,I,8294,8241,53,0,9,2014
9/15/2014,TB,7,0,3,27.71,-82.619167,MTB,I,8294,8241,53,0,9,2014
9/15/2014,TB,8,0,3,27.71,-82.619167,MTB,O,8294,8241,53,0,9,2014
10/15/2014,TB,1,0,4,27.699833,-82.695167,LTB,I,8324,8266,58,0,10,2014
10/15/2014,TB,2,0,4,27.685833,-82.698,LTB,I,8324,8266,58,0,10,2014
10/15/2014,TB,3,0,4,27.659667,-82.686,LTB,I,8324,8266,58,0,10,2014
10/15/2014,TB,4,0,4,27.657167,-82.703833,LTB,I,8324,8266,58,0,10,2014
10/15/2014,TB,5,Z,4,27.644667,-82.722167,LTB,I,8324,8266,58,Z,10,2014
10/15/2014,TB,6,0,4,27.645,-82.711333,LTB,I,8324,8266,58,0,10,2014
10/15/2014,TB,7,0,4,27.71,-82.619167,MTB,I,8324,8266,58,0,10,2014
10/15/2014,TB,8,0,4,27.71,-82.619167,MTB,O,8324,8266,58,0,10,2014
11/17/2014,TB,1,2,4,27.699833,-82.695167,LTB,I,8357,8294,63,0.03,11,2014
11/17/2014,TB,2,10,4,27.685833,-82.698,LTB,I,8357,8294,63,0.16,11,2014
11/17/2014,TB,3,4,4,27.659667,-82.686,LTB,I,8357,8294,63,0.06,11,2014
11/17/2014,TB,4,0,4,27.657167,-82.703833,LTB,I,8357,8294,63,0,11,2014
11/17/2014,TB,5,5,4,27.644667,-82.722167,LTB,I,8357,8294,63,0.08,11,2014
11/17/2014,TB,6,3,4,27.645,-82.711333,LTB,I,8357,8294,63,0.05,11,2014
11/17/2014,TB,7,0,4,27.71,-82.619167,MTB,I,8357,8294,63,0,11,2014
11/17/2014,TB,8,1,4,27.71,-82.619167,MTB,O,8357,8294,63,0.02,11,2014
12/15/2014,TB,1,1,4,27.699833,-82.695167,LTB,I,8385,8324,61,0.02,12,2014
12/15/2014,TB,2,0,4,27.685833,-82.698,LTB,I,8385,8324,61,0,12,2014
12/15/2014,TB,3,9,4,27.659667,-82.686,LTB,I,8385,8324,61,0.15,12,2014
12/15/2014,TB,4,3,4,27.657167,-82.703833,LTB,I,8385,8324,61,0.05,12,2014
12/15/2014,TB,5,0,4,27.644667,-82.722167,LTB,I,8385,8324,61,0,12,2014
12/15/2014,TB,6,0,4,27.645,-82.711333,LTB,I,8385,8324,61,0,12,2014
12/15/2014,TB,7,1,4,27.71,-82.619167,MTB,I,8385,8324,61,0.02,12,2014
12/15/2014,TB,8,0,4,27.71,-82.619167,MTB,O,8385,8324,61,0,12,2014
1/20/2015,TB,1,0,1,27.699833,-82.695167,LTB,I,8421,8357,64,0,1,2015
1/20/2015,TB,2,0,1,27.685833,-82.698,LTB,I,8421,8357,64,0,1,2015
1/20/2015,TB,3,0,1,27.659667,-82.686,LTB,I,8421,8357,64,0,1,2015
1/20/2015,TB,4,0,1,27.657167,-82.703833,LTB,I,8421,8357,64,0,1,2015
1/20/2015,TB,5,0,1,27.644667,-82.722167,LTB,I,8421,8357,64,0,1,2015
1/20/2015,TB,6,0,1,27.645,-82.711333,LTB,I,8421,8357,64,0,1,2015
1/20/2015,TB,7,0,1,27.71,-82.619167,MTB,I,8421,8357,64,0,1,2015
1/20/2015,TB,8,0,1,27.71,-82.619167,MTB,O,8421,8357,64,0,1,2015
2/20/2015,TB,1,0,1,27.699833,-82.695167,LTB,I,8452,8385,67,0,2,2015
2/20/2015,TB,2,0,1,27.685833,-82.698,LTB,I,8452,8385,67,0,2,2015
2/20/2015,TB,3,0,1,27.659667,-82.686,LTB,I,8452,8385,67,0,2,2015
2/20/2015,TB,4,0,1,27.657167,-82.703833,LTB,I,8452,8385,67,0,2,2015
2/20/2015,TB,5,0,1,27.644667,-82.722167,LTB,I,8452,8385,67,0,2,2015
2/20/2015,TB,6,0,1,27.645,-82.711333,LTB,I,8452,8385,67,0,2,2015
2/20/2015,TB,7,0,1,27.71,-82.619167,MTB,I,8452,8385,67,0,2,2015
2/20/2015,TB,8,Z,1,27.71,-82.619167,MTB,O,8452,8385,67,Z,2,2015
3/18/2015,TB,1,0,1,27.699833,-82.695167,LTB,I,8478,8421,57,0,3,2015
3/18/2015,TB,2,0,1,27.685833,-82.698,LTB,I,8478,8421,57,0,3,2015
3/18/2015,TB,3,0,1,27.659667,-82.686,LTB,I,8478,8421,57,0,3,2015
3/18/2015,TB,4,Z,1,27.657167,-82.703833,LTB,I,8478,8421,57,Z,3,2015
3/18/2015,TB,5,0,1,27.644667,-82.722167,LTB,I,8478,8421,57,0,3,2015
3/18/2015,TB,6,0,1,27.645,-82.711333,LTB,I,8478,8421,57,0,3,2015
3/18/2015,TB,7,0,1,27.71,-82.619167,MTB,I,8478,8421,57,0,3,2015
3/18/2015,TB,8,0,1,27.71,-82.619167,MTB,O,8478,8421,57,0,3,2015
4/23/2015,TB,1,0,2,27.699833,-82.695167,LTB,I,8514,8452,62,0,4,2015
4/23/2015,TB,2,0,2,27.685833,-82.698,LTB,I,8514,8452,62,0,4,2015
4/23/2015,TB,3,Z,2,27.659667,-82.686,LTB,I,8514,8452,62,Z,4,2015
4/23/2015,TB,4,0,2,27.657167,-82.703833,LTB,I,8514,8452,62,0,4,2015
4/23/2015,TB,5,0,2,27.644667,-82.722167,LTB,I,8514,8452,62,0,4,2015
4/23/2015,TB,6,0,2,27.645,-82.711333,LTB,I,8514,8452,62,0,4,2015
4/23/2015,TB,7,0,2,27.71,-82.619167,MTB,I,8514,8452,62,0,4,2015
4/23/2015,TB,8,0,2,27.71,-82.619167,MTB,O,8514,8452,62,0,4,2015
5/19/2015,TB,1,0,2,27.699833,-82.695167,LTB,I,8540,8478,62,0,5,2015
5/19/2015,TB,2,1,2,27.685833,-82.698,LTB,I,8540,8478,62,0.02,5,2015
5/19/2015,TB,3,Z,2,27.659667,-82.686,LTB,I,8540,8478,62,Z,5,2015
5/19/2015,TB,4,0,2,27.657167,-82.703833,LTB,I,8540,8478,62,0,5,2015
5/19/2015,TB,5,0,2,27.644667,-82.722167,LTB,I,8540,8478,62,0,5,2015
5/19/2015,TB,6,0,2,27.645,-82.711333,LTB,I,8540,8478,62,0,5,2015
5/19/2015,TB,7,0,2,27.71,-82.619167,MTB,I,8540,8478,62,0,5,2015
5/19/2015,TB,8,0,2,27.71,-82.619167,MTB,O,8540,8478,62,0,5,2015
6/17/2015,TB,1,0,2,27.699833,-82.695167,LTB,I,8569,8514,55,0,6,2015
6/17/2015,TB,2,0,2,27.685833,-82.698,LTB,I,8569,8514,55,0,6,2015
6/17/2015,TB,3,0,2,27.659667,-82.686,LTB,I,8569,8514,55,0,6,2015
6/17/2015,TB,4,2,2,27.657167,-82.703833,LTB,I,8569,8514,55,0.04,6,2015
6/17/2015,TB,5,0,2,27.644667,-82.722167,LTB,I,8569,8514,55,0,6,2015
6/17/2015,TB,6,0,2,27.645,-82.711333,LTB,I,8569,8514,55,0,6,2015
6/17/2015,TB,7,1,2,27.71,-82.619167,MTB,I,8569,8514,55,0.02,6,2015
6/17/2015,TB,8,0,2,27.71,-82.619167,MTB,O,8569,8514,55,0,6,2015
7/15/2015,TB,1,0,3,27.699833,-82.695167,LTB,I,8597,8540,57,0,7,2015
7/15/2015,TB,2,0,3,27.685833,-82.698,LTB,I,8597,8540,57,0,7,2015
7/15/2015,TB,3,0,3,27.659667,-82.686,LTB,I,8597,8540,57,0,7,2015
7/15/2015,TB,4,0,3,27.657167,-82.703833,LTB,I,8597,8540,57,0,7,2015
7/15/2015,TB,5,0,3,27.644667,-82.722167,LTB,I,8597,8540,57,0,7,2015
7/15/2015,TB,6,0,3,27.645,-82.711333,LTB,I,8597,8540,57,0,7,2015
7/15/2015,TB,7,0,3,27.71,-82.619167,MTB,I,8597,8540,57,0,7,2015
7/15/2015,TB,8,1,3,27.71,-82.619167,MTB,O,8597,8540,57,0.02,7,2015
8/19/2015,TB,1,0,3,27.699833,-82.695167,LTB,I,8632,8569,63,0,8,2015
8/19/2015,TB,2,0,3,27.685833,-82.698,LTB,I,8632,8569,63,0,8,2015
8/19/2015,TB,3,0,3,27.659667,-82.686,LTB,I,8632,8569,63,0,8,2015
8/19/2015,TB,4,0,3,27.657167,-82.703833,LTB,I,8632,8569,63,0,8,2015
8/19/2015,TB,5,0,3,27.644667,-82.722167,LTB,I,8632,8569,63,0,8,2015
8/19/2015,TB,6,0,3,27.645,-82.711333,LTB,I,8632,8569,63,0,8,2015
8/19/2015,TB,7,0,3,27.71,-82.619167,MTB,I,8632,8569,63,0,8,2015
8/19/2015,TB,8,1,3,27.71,-82.619167,MTB,O,8632,8569,63,0.02,8,2015
9/15/2015,TB,1,0,3,27.699833,-82.695167,LTB,I,8659,8597,62,0,9,2015
9/15/2015,TB,2,1,3,27.685833,-82.698,LTB,I,8659,8597,62,0.02,9,2015
9/15/2015,TB,3,0,3,27.659667,-82.686,LTB,I,8659,8597,62,0,9,2015
9/15/2015,TB,4,0,3,27.657167,-82.703833,LTB,I,8659,8597,62,0,9,2015
9/15/2015,TB,5,2,3,27.644667,-82.722167,LTB,I,8659,8597,62,0.03,9,2015
9/15/2015,TB,6,2,3,27.645,-82.711333,LTB,I,8659,8597,62,0.03,9,2015
9/15/2015,TB,7,0,3,27.71,-82.619167,MTB,I,8659,8597,62,0,9,2015
9/15/2015,TB,8,0,3,27.71,-82.619167,MTB,O,8659,8597,62,0,9,2015
10/23/2015,TB,1,1,4,27.699833,-82.695167,LTB,I,8697,8632,65,0.02,10,2015
10/23/2015,TB,2,0,4,27.685833,-82.698,LTB,I,8697,8632,65,0,10,2015
10/23/2015,TB,3,0,4,27.659667,-82.686,LTB,I,8697,8632,65,0,10,2015
10/23/2015,TB,4,1,4,27.657167,-82.703833,LTB,I,8697,8632,65,0.02,10,2015
10/23/2015,TB,5,0,4,27.644667,-82.722167,LTB,I,8697,8632,65,0,10,2015
10/23/2015,TB,6,1,4,27.645,-82.711333,LTB,I,8697,8632,65,0.02,10,2015
10/23/2015,TB,7,0,4,27.71,-82.619167,MTB,I,8697,8632,65,0,10,2015
10/23/2015,TB,8,7,4,27.71,-82.619167,MTB,O,8697,8632,65,0.11,10,2015
12/1/2015,TB,1,0,4,27.699833,-82.695167,LTB,I,8736,8659,77,0,12,2015
12/1/2015,TB,2,2,4,27.685833,-82.698,LTB,I,8736,8659,77,0.03,12,2015
12/1/2015,TB,3,0,4,27.659667,-82.686,LTB,I,8736,8659,77,0,12,2015
12/1/2015,TB,4,0,4,27.657167,-82.703833,LTB,I,8736,8659,77,0,12,2015
12/1/2015,TB,5,0,4,27.644667,-82.722167,LTB,I,8736,8659,77,0,12,2015
12/1/2015,TB,6,0,4,27.645,-82.711333,LTB,I,8736,8659,77,0,12,2015
11/30/2015,TB,7,0,4,27.71,-82.619167,MTB,I,8735,8659,76,0,11,2015
11/30/2015,TB,8,1,4,27.71,-82.619167,MTB,O,8735,8659,76,0.01,11,2015
12/16/2015,TB,1,1,4,27.699833,-82.695167,LTB,I,8751,8697,54,0.02,12,2015
12/16/2015,TB,2,0,4,27.685833,-82.698,LTB,I,8751,8697,54,0,12,2015
12/16/2015,TB,3,1,4,27.659667,-82.686,LTB,I,8751,8697,54,0.02,12,2015
12/16/2015,TB,4,0,4,27.657167,-82.703833,LTB,I,8751,8697,54,0,12,2015
12/16/2015,TB,5,0,4,27.644667,-82.722167,LTB,I,8751,8697,54,0,12,2015
12/16/2015,TB,6,1,4,27.645,-82.711333,LTB,I,8751,8697,54,0.02,12,2015
12/16/2015,TB,7,0,4,27.71,-82.619167,MTB,I,8751,8697,54,0,12,2015
12/16/2015,TB,8,0,4,27.71,-82.619167,MTB,O,8751,8697,54,0,12,2015
1/25/2016,TB,1,0,1,27.699833,-82.695167,LTB,I,8791,8736,55,0,1,2016
1/25/2016,TB,2,0,1,27.685833,-82.698,LTB,I,8791,8736,55,0,1,2016
1/25/2016,TB,3,0,1,27.659667,-82.686,LTB,I,8791,8736,55,0,1,2016
1/25/2016,TB,4,0,1,27.657167,-82.703833,LTB,I,8791,8736,55,0,1,2016
1/25/2016,TB,5,0,1,27.644667,-82.722167,LTB,I,8791,8736,55,0,1,2016
1/25/2016,TB,6,0,1,27.645,-82.711333,LTB,I,8791,8736,55,0,1,2016
1/25/2016,TB,7,0,1,27.71,-82.619167,MTB,I,8791,8736,55,0,1,2016
1/25/2016,TB,8,0,1,27.71,-82.619167,MTB,O,8791,8736,55,0,1,2016
2/19/2016,TB,1,0,1,27.699833,-82.695167,LTB,I,8816,8751,65,0,2,2016
2/19/2016,TB,2,0,1,27.685833,-82.698,LTB,I,8816,8751,65,0,2,2016
2/19/2016,TB,3,0,1,27.659667,-82.686,LTB,I,8816,8751,65,0,2,2016
2/19/2016,TB,4,0,1,27.657167,-82.703833,LTB,I,8816,8751,65,0,2,2016
2/19/2016,TB,5,0,1,27.644667,-82.722167,LTB,I,8816,8751,65,0,2,2016
2/19/2016,TB,6,0,1,27.645,-82.711333,LTB,I,8816,8751,65,0,2,2016
2/19/2016,TB,7,0,1,27.71,-82.619167,MTB,I,8816,8751,65,0,2,2016
2/19/2016,TB,8,0,1,27.71,-82.619167,MTB,O,8816,8751,65,0,2,2016
3/17/2016,TB,1,0,1,27.699833,-82.695167,LTB,I,8843,8791,52,0,3,2016
3/17/2016,TB,2,0,1,27.685833,-82.698,LTB,I,8843,8791,52,0,3,2016
3/17/2016,TB,3,0,1,27.659667,-82.686,LTB,I,8843,8791,52,0,3,2016
3/17/2016,TB,4,0,1,27.657167,-82.703833,LTB,I,8843,8791,52,0,3,2016
3/17/2016,TB,5,0,1,27.644667,-82.722167,LTB,I,8843,8791,52,0,3,2016
3/17/2016,TB,6,0,1,27.645,-82.711333,LTB,I,8843,8791,52,0,3,2016
3/17/2016,TB,7,0,1,27.71,-82.619167,MTB,I,8843,8791,52,0,3,2016
3/17/2016,TB,8,0,1,27.71,-82.619167,MTB,O,8843,8791,52,0,3,2016
4/20/2016,TB,1,0,2,27.699833,-82.695167,LTB,I,8877,8816,61,0,4,2016
4/20/2016,TB,2,0,2,27.685833,-82.698,LTB,I,8877,8816,61,0,4,2016
4/20/2016,TB,3,0,2,27.659667,-82.686,LTB,I,8877,8816,61,0,4,2016
4/20/2016,TB,4,0,2,27.657167,-82.703833,LTB,I,8877,8816,61,0,4,2016
4/20/2016,TB,5,0,2,27.644667,-82.722167,LTB,I,8877,8816,61,0,4,2016
4/20/2016,TB,6,0,2,27.645,-82.711333,LTB,I,8877,8816,61,0,4,2016
4/20/2016,TB,7,0,2,27.71,-82.619167,MTB,I,8877,8816,61,0,4,2016
4/20/2016,TB,8,0,2,27.71,-82.619167,MTB,O,8877,8816,61,0,4,2016
5/19/2016,TB,1,0,2,27.699833,-82.695167,LTB,I,8906,8843,63,0,5,2016
5/19/2016,TB,2,Z,2,27.685833,-82.698,LTB,I,8906,8843,63,Z,5,2016
5/19/2016,TB,3,Z,2,27.659667,-82.686,LTB,I,8906,8843,63,Z,5,2016
5/19/2016,TB,4,0,2,27.657167,-82.703833,LTB,I,8906,8843,63,0,5,2016
5/19/2016,TB,5,0,2,27.644667,-82.722167,LTB,I,8906,8843,63,0,5,2016
5/19/2016,TB,6,0,2,27.645,-82.711333,LTB,I,8906,8843,63,0,5,2016
5/19/2016,TB,7,0,2,27.71,-82.619167,MTB,I,8906,8843,63,0,5,2016
5/19/2016,TB,8,0,2,27.71,-82.619167,MTB,O,8906,8843,63,0,5,2016
6/22/2016,TB,1,0,2,27.699833,-82.695167,LTB,I,8940,8877,63,0,6,2016
6/22/2016,TB,2,Z,2,27.685833,-82.698,LTB,I,8940,8877,63,Z,6,2016
6/22/2016,TB,3,0,2,27.659667,-82.686,LTB,I,8940,8877,63,0,6,2016
6/22/2016,TB,4,1,2,27.657167,-82.703833,LTB,I,8940,8877,63,0.02,6,2016
6/22/2016,TB,5,4,2,27.644667,-82.722167,LTB,I,8940,8877,63,0.06,6,2016
6/22/2016,TB,6,0,2,27.645,-82.711333,LTB,I,8940,8877,63,0,6,2016
6/22/2016,TB,7,Z,2,27.71,-82.619167,MTB,I,8940,8877,63,Z,6,2016
6/22/2016,TB,8,0,2,27.71,-82.619167,MTB,O,8940,8877,63,0,6,2016
7/15/2016,TB,1,3,3,27.699833,-82.695167,LTB,I,8963,8906,57,0.05,7,2016
7/15/2016,TB,2,0,3,27.685833,-82.698,LTB,I,8963,8906,57,0,7,2016
7/15/2016,TB,3,Z,3,27.659667,-82.686,LTB,I,8963,8906,57,Z,7,2016
7/15/2016,TB,4,0,3,27.657167,-82.703833,LTB,I,8963,8906,57,0,7,2016
7/15/2016,TB,5,2,3,27.644667,-82.722167,LTB,I,8963,8906,57,0.04,7,2016
7/15/2016,TB,6,0,3,27.645,-82.711333,LTB,I,8963,8906,57,0,7,2016
7/15/2016,TB,7,1,3,27.71,-82.619167,MTB,I,8963,8906,57,0.02,7,2016
7/15/2016,TB,8,1,3,27.71,-82.619167,MTB,O,8963,8906,57,0.02,7,2016
8/22/2016,TB,1,0,3,27.699833,-82.695167,LTB,I,9001,8940,61,0,8,2016
8/22/2016,TB,2,3,3,27.685833,-82.698,LTB,I,9001,8940,61,0.05,8,2016
8/22/2016,TB,3,0,3,27.659667,-82.686,LTB,I,9001,8940,61,0,8,2016
8/22/2016,TB,4,1,3,27.657167,-82.703833,LTB,I,9001,8940,61,0.02,8,2016
8/22/2016,TB,5,Z,3,27.644667,-82.722167,LTB,I,9001,8940,61,Z,8,2016
8/22/2016,TB,6,1,3,27.645,-82.711333,LTB,I,9001,8940,61,0.02,8,2016
8/22/2016,TB,7,0,3,27.71,-82.619167,MTB,I,9001,8940,61,0,8,2016
8/22/2016,TB,8,0,3,27.71,-82.619167,MTB,O,9001,8940,61,0,8,2016
9/27/2016,TB,1,0,3,27.699833,-82.695167,LTB,I,9037,8963,74,0,9,2016
9/27/2016,TB,2,0,3,27.685833,-82.698,LTB,I,9037,8963,74,0,9,2016
9/27/2016,TB,3,0,3,27.659667,-82.686,LTB,I,9037,8963,74,0,9,2016
9/27/2016,TB,4,0,3,27.657167,-82.703833,LTB,I,9037,8963,74,0,9,2016
9/27/2016,TB,5,Z,3,27.644667,-82.722167,LTB,I,9037,8963,74,Z,9,2016
9/27/2016,TB,6,0,3,27.645,-82.711333,LTB,I,9037,8963,74,0,9,2016
9/27/2016,TB,7,0,3,27.71,-82.619167,MTB,I,9037,8963,74,0,9,2016
9/27/2016,TB,8,0,3,27.71,-82.619167,MTB,O,9037,8963,74,0,9,2016
10/17/2016,TB,1,0,4,27.699833,-82.695167,LTB,I,9057,9001,56,0,10,2016
10/17/2016,TB,2,0,4,27.685833,-82.698,LTB,I,9057,9001,56,0,10,2016
10/17/2016,TB,3,0,4,27.659667,-82.686,LTB,I,9057,9001,56,0,10,2016
10/17/2016,TB,4,0,4,27.657167,-82.703833,LTB,I,9057,9001,56,0,10,2016
10/17/2016,TB,5,0,4,27.644667,-82.722167,LTB,I,9057,9001,56,0,10,2016
10/17/2016,TB,6,0,4,27.645,-82.711333,LTB,I,9057,9001,56,0,10,2016
10/17/2016,TB,7,Z,4,27.71,-82.619167,MTB,I,9057,9001,56,Z,10,2016
10/17/2016,TB,8,2,4,27.71,-82.619167,MTB,O,9057,9001,56,0.04,10,2016
11/15/2016,TB,1,0,4,27.699833,-82.695167,LTB,I,9086,9037,49,0,11,2016
11/15/2016,TB,2,0,4,27.685833,-82.698,LTB,I,9086,9037,49,0,11,2016
11/15/2016,TB,3,0,4,27.659667,-82.686,LTB,I,9086,9037,49,0,11,2016
11/15/2016,TB,4,0,4,27.657167,-82.703833,LTB,I,9086,9037,49,0,11,2016
11/15/2016,TB,5,0,4,27.644667,-82.722167,LTB,I,9086,9037,49,0,11,2016
11/15/2016,TB,6,0,4,27.645,-82.711333,LTB,I,9086,9037,49,0,11,2016
11/15/2016,TB,7,Z,4,27.71,-82.619167,MTB,I,9086,9037,49,Z,11,2016
11/15/2016,TB,8,0,4,27.71,-82.619167,MTB,O,9086,9037,49,0,11,2016
12/15/2016,TB,1,Z,4,27.699833,-82.695167,LTB,I,9116,9057,59,Z,12,2016
12/15/2016,TB,2,5,4,27.685833,-82.698,LTB,I,9116,9057,59,0.08,12,2016
12/15/2016,TB,3,0,4,27.659667,-82.686,LTB,I,9116,9057,59,0,12,2016
12/15/2016,TB,4,0,4,27.657167,-82.703833,LTB,I,9116,9057,59,0,12,2016
12/15/2016,TB,5,0,4,27.644667,-82.722167,LTB,I,9116,9057,59,0,12,2016
12/15/2016,TB,6,Z,4,27.645,-82.711333,LTB,I,9116,9057,59,Z,12,2016
12/15/2016,TB,7,Z,4,27.71,-82.619167,MTB,I,9116,9057,59,Z,12,2016
