"Month","Year","MonYr","Depth_mean","Temp_mean","Sal_mean","Secchi_mean","Light_mean","Turbidity_mean","Depth_sd","Temp_sd","Sal_sd","Secchi_sd","Light_sd","Turbidity_sd"
10,2015,Oct 2015,2.1,24.4,30.7666666666667,2.1,1,0,0.6557438524302,0.0999999999999996,0.901849950564579,0.6557438524302,0,0
10,2016,Oct 2016,1.28333333333333,25.7666666666667,30.4666666666667,1.28333333333333,1,0,0.860716755578357,0.152752523165193,1.60104132780305,0.860716755578357,0,0
10,2017,Oct 2017,1.96666666666667,19.2,30.5333333333333,0.766666666666667,0.391889483065954,0.608110516934046,0.251661147842358,0.818535277187246,0.665832811847939,0.288675134594813,0.142680654828533,0.142680654828533
11,2002,Nov 2002,1.2625,21.425,25.2333333333333,1.1375,0.91875,0.08125,0.573548893585659,4.48432454965814,3.36501609703926,0.478495907331853,0.0986893273527251,0.0986893273527251
11,2003,Nov 2003,1.85,22.1,30.4,1.65,0.887878787878788,0.112121212121212,0.494974746830583,0,0.141421356237309,0.494974746830583,0.0299984695048838,0.0299984695048838
11,2004,Nov 2004,1.5,22.55,30.95,1,0.666666666666667,0.333333333333333,0,0.636396103067892,0.212132034355965,0,0,0
11,2005,Nov 2005,1.2,22.4,32.4,1.2,1,0,0.848528137423857,0,0.282842712474618,0.848528137423857,0,0
11,2006,Nov 2006,1.625,20.5,30.15,1.625,1,0,0.530330085889911,0.282842712474618,0.0707106781186533,0.530330085889911,0,0
11,2007,Nov 2007,1.5,15.75,33.58,1.5,1,0,NA,NA,NA,NA,NA,NA
11,2008,Nov 2008,1.23333333333333,15.5033333333333,34.0166666666667,1.15,0.958333333333333,0.0416666666666667,0.750555349946514,0.727484249543132,0.106926766215637,0.626498204307083,0.0721687836487032,0.0721687836487032
11,2009,Nov 2009,1.9,21.8333333333333,32.8333333333333,1.76666666666667,0.943701226309922,0.056298773690078,0.964365076099295,0.152752523165195,0.55075705472861,0.87368949480541,0.0670218870891674,0.0670218870891674
11,2010,Nov 2010,1.41666666666667,19.4666666666667,33.0333333333333,1.33333333333333,0.962962962962963,0.0370370370370371,0.763762615825973,0.568624070307733,0.305505046330387,0.629152869605896,0.0641500299099585,0.0641500299099585
11,2011,Nov 2011,1.53333333333333,22.9333333333333,31.8333333333333,1.53333333333333,1,0,0.55075705472861,0.230940107675849,0.929157324317757,0.55075705472861,0,0
11,2012,Nov 2012,2.375,21.2666666666667,30.7,2,0.863636363636364,0.136363636363636,0.530330085889911,0.152752523165193,0.953939201416945,0,0.192847303959967,0.192847303959967
11,2013,Nov 2013,1.8,22.9666666666667,33.1666666666667,1.63333333333333,0.944444444444444,0.0555555555555555,1.113552872566,0.0577350269189634,0.850490054811536,0.850490054811538,0.0962250448649376,0.0962250448649376
11,2014,Nov 2014,2.33333333333333,21.0333333333333,31.6333333333333,2.33333333333333,1,0,1.89296944860009,0.152752523165195,0.838649708360609,1.89296944860009,0,0
11,2016,Nov 2016,1.76666666666667,22.2,32.1333333333333,1.76666666666667,1,0,0.115470053837925,0.264575131106459,0.321455025366432,0.115470053837925,0,0
11,2017,Nov 2017,1.66666666666667,20.5,29.8666666666667,1.4,0.878632478632479,0.121367521367521,0.862167810425171,0.199999999999999,1.32790561913614,0.556776436283002,0.115849017947743,0.115849017947743
12,2002,Dec 2002,1.35,17.9,26.7,1,0.711764705882353,0.288235294117647,0.494974746830583,0.424264068711927,0.141421356237309,0.565685424949238,0.158059162853464,0.158059162853464
12,2003,Dec 2003,1.65,16.2,30.45,1,0.611111111111111,0.388888888888889,0.212132034355964,0.424264068711928,0.212132034355965,0,0.0785674201318386,0.0785674201318386
12,2004,Dec 2004,0.5,21.75,30.1,0.5,1,0,0,0.0707106781186558,0.424264068711927,0,0,0
12,2005,Dec 2005,1.5,16.9,31.6,1.5,1,0,0,0.282842712474621,0.424264068711927,0,0,0
12,2006,Dec 2006,1.15,19.5,31.4,1.15,1,0,0.212132034355964,0.141421356237312,0.424264068711927,0.212132034355964,0,0
12,2007,Dec 2007,1.5,17.3333333333333,36.3333333333333,1.5,1,0,1,1.30511813003013,0.416333199893224,1,0,0
12,2008,Dec 2008,1.9,19.4333333333333,28.3666666666667,1.46666666666667,0.818342151675485,0.181657848324515,0.916515138991168,0.351188458428424,0.305505046330388,0.55075705472861,0.157875417654565,0.157875417654565
12,2009,Dec 2009,1.25,20.7333333333333,33.0666666666667,1.25,1,0,0.901387818865997,0.461880215351701,0.450924975282289,0.901387818865997,0,0
12,2010,Dec 2010,1.25,9.96666666666667,32.8333333333333,0.916666666666667,0.833333333333333,0.166666666666667,0.661437827766148,0.513160143944688,0.351188458428426,0.144337567297406,0.288675134594813,0.288675134594813
12,2011,Dec 2011,1.08333333333333,20.2,31.4666666666667,0.833333333333333,0.777777777777778,0.222222222222222,0.381881307912987,0.529150262212918,0.776745346515403,0.381881307912987,0.254587538608658,0.254587538608658
12,2012,Dec 2012,1.56666666666667,22.3,30.9666666666667,1.56666666666667,1,0,1.0610529361598,0.529150262212918,0.98657657246325,1.0610529361598,0,0
12,2013,Dec 2013,1.83333333333333,18.5333333333333,32.8333333333333,1.83333333333333,1,0,0.629152869605896,0.503322295684717,0.750555349946514,0.629152869605896,0,0
12,2014,Dec 2014,1.58333333333333,16.7666666666667,31.5333333333333,1.58333333333333,1,0,1.01036297108185,0.208166599946613,1.85562208796224,1.01036297108185,0,0
12,2015,Dec 2015,1.41666666666667,22.6666666666667,31.45,1.41666666666667,1,0,0.337144874893074,0.585377371160404,2.56963032360688,0.337144874893074,0,0
12,2016,Dec 2016,1.06666666666667,21.1666666666667,32.3666666666667,1.06666666666667,1,0,0.321455025366432,0.152752523165195,0.513160143944687,0.321455025366432,0,0
12,2017,Dec 2017,1.6,20,31.7666666666667,1.41666666666667,0.881944444444444,0.118055555555556,0.4,0,1.00166528008778,0.381881307912987,0.0524294058004913,0.0524294058004913
